"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","15-Feb-2016","31-Mar-2016","PE","6900","145.8","154.2","107.2","115.7","114.25","115.7","7924","41735.72","729.02","954675","-77700","7162.95"
"NIFTY","16-Feb-2016","31-Mar-2016","PE","6900","103.85","153.4","102.3","148.1","148.9","148.1","6946","36591.43","645.88","1011900","57225","7048.25"
"NIFTY","17-Feb-2016","31-Mar-2016","PE","6900","148.7","180.2","112","115.35","113.6","115.35","10273","54270.72","1107.95","988800","-23100","7108.45"
"NIFTY","18-Feb-2016","31-Mar-2016","PE","6900","71.25","112.5","71.2","93.95","96.5","93.95","11103","58276.84","818.82","1045200","56400","7191.75"
"NIFTY","19-Feb-2016","31-Mar-2016","PE","6900","99.95","112.1","76.2","81.7","82.5","81.7","9507","49808.54","609.81","1068375","23175","7210.75"
"NIFTY","22-Feb-2016","31-Mar-2016","PE","6900","75","81","68.45","69.8","69.2","69.8","7648","39996.2","417.8","1140375","72000","7234.55"
"NIFTY","23-Feb-2016","31-Mar-2016","PE","6900","72.2","117.7","72","109.55","108.8","109.55","22452","117850.06","1660.96","1438650","298275","7109.55"
"NIFTY","24-Feb-2016","31-Mar-2016","PE","6900","110","131.35","99","127.3","128.45","127.3","33908","178537.97","3064.07","1934775","496125","7018.7"
"NIFTY","25-Feb-2016","31-Mar-2016","PE","6900","108","144.4","108","139.35","132.65","139.35","54779","288980.65","5499.32","2182875","248100","6970.6"
"NIFTY","26-Feb-2016","31-Mar-2016","PE","6900","133.35","138.95","102.8","113.85","108.5","113.85","101166","532747.11","9213.06","2738700","555825","7029.75"
"NIFTY","29-Feb-2016","31-Mar-2016","PE","6900","111","204.3","70.7","109.85","111.55","109.85","318516","1675070.77","26750.47","2534475","-204225","6987.05"
"NIFTY","01-Mar-2016","31-Mar-2016","PE","6900","93.8","97.2","44.35","47.7","47.25","47.7","208869","1090181.17","9284.1","3095100","560625","7222.3"
"NIFTY","02-Mar-2016","31-Mar-2016","PE","6900","39.25","39.25","26.7","31.95","31","31.95","123350","641337.61","3001.36","2940300","-154800","7368.85"
"NIFTY","03-Mar-2016","31-Mar-2016","PE","6900","28","30.2","19.9","21","21.65","21","88157","457884.35","1671.87","2616750","-323550","7475.6"
"NIFTY","04-Mar-2016","31-Mar-2016","PE","6900","19.1","24.4","17.15","19.55","18.4","19.55","63441","329314.13","1006.96","2367000","-249750","7485.35"
"NIFTY","08-Mar-2016","31-Mar-2016","PE","6900","17","20.6","16.5","17.75","17.75","17.75","55821","289644.25","770.57","2489700","122700","7485.3"
"NIFTY","09-Mar-2016","31-Mar-2016","PE","6900","19.1","20.3","10.25","10.55","10.75","10.55","58629","304017.32","612.25","2509875","20175","7531.8"
"NIFTY","10-Mar-2016","31-Mar-2016","PE","6900","9.9","14.9","9.65","11.95","11.9","11.95","43561","225826.87","398.69","2421525","-88350","7486.15"
"NIFTY","11-Mar-2016","31-Mar-2016","PE","6900","11.05","12.5","7.6","8.55","7.75","8.55","39541","204912.08","287.4","2430975","9450","7510.2"
"NIFTY","14-Mar-2016","31-Mar-2016","PE","6900","4.35","7.45","4.3","6.45","6.4","6.45","20179","104521.5","95.17","2252100","-178875","7538.75"
"NIFTY","15-Mar-2016","31-Mar-2016","PE","6900","6.25","8.3","6.05","7.65","7.55","7.65","21940","113656.07","116.57","2278200","26100","7460.6"
"NIFTY","16-Mar-2016","31-Mar-2016","PE","6900","7.1","8.35","4.7","5.2","4.85","5.2","38821","201098.36","199.68","2449725","171525","7498.75"
"NIFTY","17-Mar-2016","31-Mar-2016","PE","6900","3","5","2.25","4.35","4.8","4.35","42301","219025.19","117.51","2490900","41175","7512.55"
"NIFTY","18-Mar-2016","31-Mar-2016","PE","6900","9","9","2.5","2.65","2.55","2.65","30273","156727.45","64.68","2705325","214425","7604.35"
"NIFTY","21-Mar-2016","31-Mar-2016","PE","6900","2.3","2.3","1.7","1.75","1.75","1.75","19944","103238.52","28.32","2407800","-297525","7704.25"
"NIFTY","22-Mar-2016","31-Mar-2016","PE","6900","1.6","1.65","1.45","1.55","1.5","1.55","15012","77704.35","17.25","2276325","-131475","7714.9"
"NIFTY","23-Mar-2016","31-Mar-2016","PE","6900","1.45","1.5","1","1.15","1.05","1.15","10574","54730.31","9.86","2003325","-273000","7716.5"
"NIFTY","28-Mar-2016","31-Mar-2016","PE","6900","1.2","1.25","0.45","0.6","0.5","0.6","8107","41957.07","3.35","1989300","-14025","7615.1"
"NIFTY","29-Mar-2016","31-Mar-2016","PE","6900","0.3","0.45","0.3","0.4","0.45","0.4","5040","26083.45","1.45","1937025","-52275","7597"
"NIFTY","30-Mar-2016","31-Mar-2016","PE","6900","0.2","0.4","0.2","0.35","0.35","0.35","2958","15308.36",".71","1875600","-61425","7735.2"
"NIFTY","31-Mar-2016","31-Mar-2016","PE","6900","0.1","0.1","0.05","0.1","0.05","0","4293","22216.44",".17","1872825","-2775","7738.4"
