"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","12-Apr-2016","28-Apr-2016","PE","7100","4.4","4.7","3.6","4.1","4.05","4.1","40919","218020.57","126.9","2070450","323400","7708.95"
"NIFTY","13-Apr-2016","28-Apr-2016","PE","7100","2.6","3.25","2.55","3.05","3","3.05","40735","217000.88","87.01","2122725","52275","7850.45"
"NIFTY","18-Apr-2016","28-Apr-2016","PE","7100","2.3","3.15","1.95","2.1","2.15","2.1","23230","123738.83","39.08","2108625","-14100","7914.7"
"NIFTY","20-Apr-2016","28-Apr-2016","PE","7100","1.85","1.9","1.45","1.55","1.5","1.55","16128","85901.45","19.85","1787775","-320850","7914.75"
"NIFTY","21-Apr-2016","28-Apr-2016","PE","7100","1.35","1.45","1.2","1.35","1.45","1.35","10617","56545.8","10.27","1714875","-72900","7912.05"
"NIFTY","22-Apr-2016","28-Apr-2016","PE","7100","1.15","1.2","0.95","1","1","1","8284","44118.77","6.47","1436850","-278025","7899.3"
"NIFTY","25-Apr-2016","28-Apr-2016","PE","7100","0.65","0.8","0.6","0.65","0.65","0.65","2332","12419.08","1.18","1400325","-36525","7855.05"
"NIFTY","26-Apr-2016","28-Apr-2016","PE","7100","0.45","0.6","0.4","0.5","0.6","0.5","8132","43305.85","2.95","1302975","-97350","7962.65"
"NIFTY","27-Apr-2016","28-Apr-2016","PE","7100","0.25","0.4","0.2","0.3","0.35","0.3","1519","8089.03",".36","1257600","-45375","7979.9"
"NIFTY","28-Apr-2016","28-Apr-2016","PE","7100","0.6","0.6","0.05","0.05","0.05","0","5001","26630.53",".21","1262475","4875","7847.25"
