"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","21-Apr-2016","26-May-2016","PE","7600","45.1","52.95","41","48.05","50.3","48.05","13072","74961.88","451.48","1095300","29025","7912.05"
"NIFTY","22-Apr-2016","26-May-2016","PE","7600","53.2","53.2","42.25","45.2","47.5","45.2","9352","53629.43","323.03","1195650","100350","7899.3"
"NIFTY","25-Apr-2016","26-May-2016","PE","7600","49.4","54.85","42.95","49.6","47","49.6","13110","75214.77","487.77","1319775","124125","7855.05"
"NIFTY","26-Apr-2016","26-May-2016","PE","7600","50.5","53.3","30.1","31.45","32.3","31.45","22326","127911.42","653.22","1250850","-68925","7962.65"
"NIFTY","27-Apr-2016","26-May-2016","PE","7600","34.3","34.3","27.1","27.85","27.55","27.85","15437","88341.47","350.57","1257375","6525","7979.9"
"NIFTY","28-Apr-2016","26-May-2016","PE","7600","29.1","46.75","26","44.45","43.55","44.45","47231","270542.61","1325.91","1890750","633375","7847.25"
"NIFTY","29-Apr-2016","26-May-2016","PE","7600","48","58.75","34.8","42.2","40.6","42.2","136620","783518.64","4784.64","2472900","582150","7849.8"
"NIFTY","02-May-2016","26-May-2016","PE","7600","48.2","59.7","44","49.1","48","49.1","115452","662606.12","4529.72","2693325","220425","7805.9"
"NIFTY","03-May-2016","26-May-2016","PE","7600","42.9","70.5","30.15","63.3","65.3","63.3","205005","1176422.52","7894.02","3012075","318750","7747"
"NIFTY","04-May-2016","26-May-2016","PE","7600","74.9","75.8","57.65","72.75","72.45","72.75","147918","850763.8","7631.2","3104250","92175","7706.55"
"NIFTY","05-May-2016","26-May-2016","PE","7600","67.95","70.3","45.2","57.25","57.7","57.25","169933","976177.25","7559.15","3371550","267300","7735.5"
"NIFTY","06-May-2016","26-May-2016","PE","7600","66.95","77.5","52.45","55.3","53.15","55.3","180315","1036510.46","8714.96","3427200","55650","7733.45"
"NIFTY","09-May-2016","26-May-2016","PE","7600","46.85","46.85","21.15","22.1","21.3","22.1","168243","962580.22","3595.12","3637650","210450","7866.05"
"NIFTY","10-May-2016","26-May-2016","PE","7600","27.7","35","16.7","17.5","17.1","17.5","127453","728521.12","2039.02","4514475","876825","7887.8"
"NIFTY","11-May-2016","26-May-2016","PE","7600","31.6","40.4","20.3","26.3","24.85","26.3","212912","1218279.6","4681.2","4560525","46050","7848.85"
"NIFTY","12-May-2016","26-May-2016","PE","7600","23","23.8","14.6","15.4","15","15.4","152953","873922.52","2090.42","4025100","-535425","7900.4"
"NIFTY","13-May-2016","26-May-2016","PE","7600","19.85","35.8","18.6","24.75","24.15","24.75","194589","1113184.28","4026.98","4045275","20175","7814.9"
"NIFTY","16-May-2016","26-May-2016","PE","7600","23.65","30","13.25","14.25","14.45","14.25","209713","1198805.14","3441.04","4341900","296625","7860.75"
"NIFTY","17-May-2016","26-May-2016","PE","7600","10.05","12.15","7.6","10.55","10","10.55","131785","752166.48","991.98","4215525","-126375","7890.75"
"NIFTY","18-May-2016","26-May-2016","PE","7600","12.35","18.25","9.85","10.8","10.4","10.8","210892","1204342.57","2258.17","3673125","-542400","7870.15"
"NIFTY","19-May-2016","26-May-2016","PE","7600","14.7","21.6","10.05","19.2","21.1","19.2","222967","1273463.17","2551.27","3747375","74250","7783.4"
"NIFTY","20-May-2016","26-May-2016","PE","7600","18","20.5","8.55","12.8","12.3","12.8","259801","1483299.55","2433.85","3993750","246375","7749.7"
"NIFTY","23-May-2016","26-May-2016","PE","7600","9.7","9.9","3.6","8.05","9.7","8.05","251367","1434035.92","1244.02","3907650","-86100","7731.05"
"NIFTY","24-May-2016","26-May-2016","PE","7600","8.3","9.9","2.65","3.5","2.7","3.5","289401","1650793.73","1208.03","4230150","322500","7748.85"
"NIFTY","25-May-2016","26-May-2016","PE","7600","1.05","2.45","0.4","0.55","0.65","0.55","171372","976918.05","97.65","3132225","-1097925","7934.9"
"NIFTY","26-May-2016","26-May-2016","PE","7600","0.1","0.15","0.05","0.05","0.05","0","19134","109064.77",".97","3174675","42450","8069.65"
