"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","12-Feb-2016","31-Mar-2016","CE","7500","65","66","40.6","54.45","54.6","54.45","20410","115635.88","829.63","1242450","102750","6980.95"
"NIFTY","15-Feb-2016","31-Mar-2016","CE","7500","64.95","81.15","62.95","73.05","72.3","73.05","17894","101620.4","966.65","1389975","147525","7162.95"
"NIFTY","16-Feb-2016","31-Mar-2016","CE","7500","82.6","82.65","45.2","47.15","47","47.15","15204","86224.61","702.11","1492200","102225","7048.25"
"NIFTY","17-Feb-2016","31-Mar-2016","CE","7500","47.1","55.85","34.15","52.75","55.05","52.75","18162","102751.58","590.33","1604250","112050","7108.45"
"NIFTY","18-Feb-2016","31-Mar-2016","CE","7500","59.25","78.45","55","70.2","69.5","70.2","25637","145512.55","1304.42","1822950","218700","7191.75"
"NIFTY","19-Feb-2016","31-Mar-2016","CE","7500","65.1","81.2","57","73.85","72.3","73.85","16277","92408.29","850.17","1943250","120300","7210.75"
"NIFTY","22-Feb-2016","31-Mar-2016","CE","7500","77.25","84","69","75.4","76","75.4","18012","102340.49","1022.99","2159700","216450","7234.55"
"NIFTY","23-Feb-2016","31-Mar-2016","CE","7500","75.9","75.9","47.6","49.7","48.35","49.7","28305","160398.23","1182.6","2161800","2100","7109.55"
"NIFTY","24-Feb-2016","31-Mar-2016","CE","7500","48.95","48.95","28.55","31.4","32.95","31.4","34120","192859.68","934.68","2456850","295050","7018.7"
"NIFTY","25-Feb-2016","31-Mar-2016","CE","7500","31.5","34","22","23.85","23.75","23.85","50704","286197.87","987.87","3163800","706950","6970.6"
"NIFTY","26-Feb-2016","31-Mar-2016","CE","7500","31.15","31.95","20.55","25.2","25.5","25.2","108304","611275.81","2065.81","4710600","1546800","7029.75"
"NIFTY","29-Feb-2016","31-Mar-2016","CE","7500","26","26.2","8.15","13.8","14.6","13.8","390918","2204194.08","5280.33","5119500","408900","6987.05"
"NIFTY","01-Mar-2016","31-Mar-2016","CE","7500","16.9","42.65","14.85","38.5","42.35","38.5","229341","1295001.49","4958.36","5287875","168375","7222.3"
"NIFTY","02-Mar-2016","31-Mar-2016","CE","7500","60.1","80.75","49.95","77.5","80.3","77.5","283567","1610076.06","15011.69","5021025","-266850","7368.85"
"NIFTY","03-Mar-2016","31-Mar-2016","CE","7500","88.6","110.8","75.1","104.4","104","104.4","237276","1350965.06","16287.56","5136300","115275","7475.6"
"NIFTY","04-Mar-2016","31-Mar-2016","CE","7500","108","112.7","76","102.35","112.4","102.35","256099","1458420.17","17863.3","5848725","712425","7485.35"
"NIFTY","08-Mar-2016","31-Mar-2016","CE","7500","96","119.95","81.2","97","98","97","223418","1273514.42","16788.17","5904450","55725","7485.3"
"NIFTY","09-Mar-2016","31-Mar-2016","CE","7500","85.65","138.5","77.05","134.5","137.55","134.5","275374","1571046.13","22067.38","6382875","478425","7531.8"
"NIFTY","10-Mar-2016","31-Mar-2016","CE","7500","139.9","139.9","85","105.1","105","105.1","265283","1513008.57","20791.69","6613650","230775","7486.15"
"NIFTY","11-Mar-2016","31-Mar-2016","CE","7500","104.25","134.4","82.2","109.8","111.7","109.8","320934","1831319.3","26065.55","6651375","37725","7510.2"
"NIFTY","14-Mar-2016","31-Mar-2016","CE","7500","129.9","153.4","113.1","123.9","121.75","123.9","147467","844256.14","14754.26","6638775","-12600","7538.75"
"NIFTY","15-Mar-2016","31-Mar-2016","CE","7500","126.85","126.85","87","90.45","89","90.45","209382","1193500.83","15727.08","7092675","453900","7460.6"
"NIFTY","16-Mar-2016","31-Mar-2016","CE","7500","89.9","109.15","64","104.05","108.5","104.05","362750","2062987.02","22518.27","7046625","-46050","7498.75"
"NIFTY","17-Mar-2016","31-Mar-2016","CE","7500","133.9","146.7","78","89.65","81.25","89.65","211780","1209921.53","18659.03","7131975","85350","7512.55"
"NIFTY","18-Mar-2016","31-Mar-2016","CE","7500","100.3","143.55","94.35","138.35","138.5","138.35","267199","1526326.6","23332.22","6509175","-622800","7604.35"
"NIFTY","21-Mar-2016","31-Mar-2016","CE","7500","149","231.75","143.4","223.55","225.95","223.55","83198","479297.23","11308.48","5491875","-1017300","7704.25"
"NIFTY","22-Mar-2016","31-Mar-2016","CE","7500","214.1","241","175.65","233.5","235.45","233.5","35308","204156.42","5548.92","4769100","-722775","7714.9"
"NIFTY","23-Mar-2016","31-Mar-2016","CE","7500","223.6","248","190.5","239.55","231.05","239.55","20014","115826.77","3248.02","4562550","-206550","7716.5"
"NIFTY","28-Mar-2016","31-Mar-2016","CE","7500","205.4","231.95","122.3","144.1","164.25","144.1","35952","206982.26","4752.26","4079550","-483000","7615.1"
"NIFTY","29-Mar-2016","31-Mar-2016","CE","7500","140.65","173.85","107.85","125.1","119","125.1","59286","339555.12","6071.37","3776175","-303375","7597"
"NIFTY","30-Mar-2016","31-Mar-2016","CE","7500","155.6","244.85","152.2","238.6","237.95","238.6","32669","188475.55","4712.43","3191250","-584925","7735.2"
"NIFTY","31-Mar-2016","31-Mar-2016","CE","7500","231.45","276","219","235.1","235.25","0","44477","258507.96","8324.84","1059675","-2131575","7738.4"
